Fecha;Origen - Base de datos;Comprobante;Item - Cantidad;Artículo - Código;Artículo;Item - Monto sin impuestos;Item - Monto con impuestos;Item - Descuento sin impuestos;Item - Descuento con impuestos;Item - Monto Neto sin impuestos;Item - Monto Neto
3/11/24;JUNCAL;FEN B 0038-00004599;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
4/11/24;JUNCAL;FEN B 0038-00004605;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
4/11/24;JUNCAL;FEN B 0038-00004604;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
8/11/24;JUNCAL;FEN B 0038-00004650;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
8/11/24;JUNCAL;FEN B 0038-00004656;2;656;656 Hairstick Antifrizz Capilar Óleo de Argán;25950,4132;31400;6487,6033;7850;19462,8099;23550
27/11/24;JUNCAL;FEN B 0038-00004812;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;1297,5207;1570;11677,6859;14130
28/11/24;JUNCAL;FEN B 0038-00004816;2;656;656 Hairstick Antifrizz Capilar Óleo de Argán;25950,4132;31400;5190,0826;6280;20760,3306;25120
29/11/24;JUNCAL;FEN B 0038-00004823;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;1297,5207;1570;11677,6859;14130
29/11/24;JUNCAL;FEN B 0038-00004829;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;1297,5207;1570;11677,6859;14130
30/11/24;JUNCAL;FEN B 0038-00004838;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;1297,5207;1570;11677,6859;14130
24/11/24;JUNCAL;FEN B 0038-00004787;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;1297,5207;1570;11677,6859;14130
24/11/24;JUNCAL;FEN B 0038-00004791;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;1297,5207;1570;11677,6859;14130
26/11/24;JUNCAL;FEN B 0038-00004803;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
26/11/24;JUNCAL;FEN B 0038-00004806;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;1297,5207;1570;11677,6859;14130
26/11/24;JUNCAL;FEN B 0038-00004808;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;1297,5207;1570;11677,6859;14130
27/11/24;JUNCAL;FEN B 0038-00004813;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;1297,5207;1570;11677,6859;14130
21/11/24;JUNCAL;FEN B 0038-00004766;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
22/11/24;JUNCAL;FEN B 0038-00004776;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
22/11/24;JUNCAL;FEN A 0038-00000011;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;0;0;12975,2066;15700
23/11/24;JUNCAL;FEN B 0038-00004784;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
23/11/24;JUNCAL;FEN B 0038-00004785;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
10/11/24;JUNCAL;FEN B 0038-00004672;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
11/11/24;JUNCAL;FEN B 0038-00004684;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
12/11/24;JUNCAL;FEN B 0038-00004693;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
13/11/24;JUNCAL;FEN B 0038-00004697;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
16/11/24;JUNCAL;FEN B 0038-00004721;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
18/11/24;JUNCAL;FEN B 0038-00004738;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
1/11/24;JUNCAL;FEN B 0038-00004575;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
4/11/24;JUNCAL;FEN B 0038-00004607;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
4/11/24;JUNCAL;FEN B 0038-00004607;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
4/11/24;JUNCAL;FEN B 0038-00004604;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
5/11/24;JUNCAL;FEN B 0038-00004617;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
24/11/24;JUNCAL;FEN B 0038-00004793;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;1483,4711;1795;13351,2396;16155
26/11/24;JUNCAL;FEN B 0038-00004804;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;1483,4711;1795;13351,2396;16155
26/11/24;JUNCAL;FEN B 0038-00004807;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;1483,4711;1795;13351,2396;16155
28/11/24;JUNCAL;FEN B 0038-00004815;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;2966,9421;3590;11867,7686;14360
17/11/24;JUNCAL;FEN B 0038-00004734;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
19/11/24;JUNCAL;FEN B 0038-00004753;2;667;667 Bruma Capilar Perfumada;29669,4214;35900;7417,3554;8975;22252,066;26925
19/11/24;JUNCAL;FEN B 0038-00004751;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
20/11/24;JUNCAL;FEN B 0038-00004756;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
21/11/24;JUNCAL;FEN B 0038-00004764;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
10/11/24;JUNCAL;FEN B 0038-00004673;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
11/11/24;JUNCAL;FEN B 0038-00004682;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
12/11/24;JUNCAL;FEN B 0038-00004686;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
12/11/24;JUNCAL;FEN B 0038-00004690;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
13/11/24;JUNCAL;FEN B 0038-00004697;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
8/11/24;JUNCAL;FEN B 0038-00004646;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
8/11/24;JUNCAL;FEN B 0038-00004652;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
8/11/24;JUNCAL;FEN B 0038-00004656;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
8/11/24;JUNCAL;FEN B 0038-00004655;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
9/11/24;JUNCAL;FEN B 0038-00004657;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,4982
9/11/24;JUNCAL;FEN B 0038-00004665;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,4982
5/11/24;JUNCAL;FEN B 0038-00004613;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
5/11/24;JUNCAL;FEN B 0038-00004612;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
6/11/24;JUNCAL;FEN B 0038-00004628;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
6/11/24;JUNCAL;FEN B 0038-00004629;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
7/11/24;JUNCAL;FEN B 0038-00004638;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
7/11/24;JUNCAL;FEN B 0038-00004644;1;667;667 Bruma Capilar Perfumada;14834,7107;17950;3708,6777;4487,5;11126,033;13462,5
1/11/24;CORDOBA2;FEN B 0040-00001186;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;3341,1157;4042,75;10023,3471;12128,25
24/11/24;CORDOBA2;FEN B 0040-00001287;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;1336,4463;1617,1;12028,0165;14553,9
28/11/24;CORDOBA2;FEN B 0040-00001305;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;0;0;13364,4628;16171
28/11/24;CORDOBA2;FEN B 0040-00001309;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;2672,8926;3234,2;10691,5702;12936,8
29/11/24;CORDOBA2;FEN B 0040-00001311;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;1336,4463;1617,1;12028,0165;14553,9
30/11/24;CORDOBA2;FEN B 0040-00001322;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;13364,4628;16171;1336,4463;1617,1;12028,0165;14553,9
5/11/24;CORDOBA2;FEN B 0040-00001199;1;667;667 Bruma Capilar Perfumada;15279,7521;18488,5;3819,9339;4622,12;11459,8182;13866,38
7/11/24;CORDOBA2;FEN B 0040-00001211;1;667;667 Bruma Capilar Perfumada;15279,7521;18488,5;1527,9752;1848,85;13751,7769;16639,6523
16/11/24;CORDOBA2;FEN B 0040-00001251;1;667;667 Bruma Capilar Perfumada;15279,7521;18488,5;3819,938;4622,125;11459,8141;13866,38
19/11/24;CORDOBA2;FEN B 0040-00001269;1;667;667 Bruma Capilar Perfumada;15279,7521;18488,5;3819,938;4622,125;11459,8141;13866,38
5/11/24;ROSARIO;FEN B 0036-00008133;2;415U;415U Cápsulas Glycocera + Multivi x 2 ml;3801,6528;4600;0;0;3801,6528;4600
28/11/24;ROSARIO;FEN B 0036-00008381;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1900,8264;2300;0;0;1900,8264;2300
28/11/24;ROSARIO;FEN B 0036-00008381;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1900,8264;2300;0;0;1900,8264;2300
28/11/24;ROSARIO;FEN B 0036-00008381;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1900,8264;2300;0;0;1900,8264;2300
28/11/24;ROSARIO;FEN B 0036-00008381;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1900,8264;2300;0;0;1900,8264;2300
17/11/24;ROSARIO;FEN B 0036-00008258;1;298U;298U ÓLEO de ARGÁN x 10 ml;6353,719;7688;0;0;6353,719;7688
1/11/24;CORDOBA2;FEN B 0040-00001185;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1900,8264;2300;75,2109;91,0052;1825,6155;2208,9939
9/11/24;ERIOS;FEN B 0039-00003177;2;415U;415U Cápsulas Glycocera + Multivi x 2 ml;3801,6528;4600;0;0;3801,6528;4600
14/11/24;ERIOS;FEN B 0039-00003231;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1900,8264;2300;0;0;1900,8264;2300
25/11/24;ERIOS;FEN B 0039-00003349;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1900,8264;2300;0;0;1900,8264;2300
7/11/24;ERIOS;FEN B 0039-00003150;1;298U;298U ÓLEO de ARGÁN x 10 ml;6353,719;7688;0;0;6353,719;7688
22/11/24;JUNCAL;FEN B 0038-00004773;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1845,4545;2233;0;0;1845,4545;2233
22/11/24;JUNCAL;FEN B 0038-00004773;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1845,4545;2233;0;0;1845,4545;2233
9/11/24;JUNCAL;FEN B 0038-00004663;1;298U;298U ÓLEO de ARGÁN x 10 ml;6168,595;7464;0;0;6168,595;7464
2/11/24;DOT;FEN B 0042-00000780;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1845,4545;2233;0;0;1845,4545;2233
4/11/24;DOT;FEN B 0042-00000818;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1845,4545;2233;0;0;1845,4545;2233
4/11/24;DOT;FEN B 0042-00000822;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1845,4545;2233;0;0;1845,4545;2233
27/11/24;DOT;FEN B 0042-00001128;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1845,4545;2233;0;0;1845,4545;2233
30/11/24;DOT;FEN B 0042-00001176;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1845,4545;2233;0;0;1845,4545;2233
18/11/24;DOT;FEN B 0042-00001030;2;415U;415U Cápsulas Glycocera + Multivi x 2 ml;3690,909;4466;0;0;3690,909;4466
19/11/24;DOT;FEN B 0042-00001038;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1845,4545;2233;0;0;1845,4545;2233
20/11/24;DOT;FEN B 0042-00001051;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1845,4545;2233;0;0;1845,4545;2233
12/11/24;DOT;FEN B 0042-00000918;2;415U;415U Cápsulas Glycocera + Multivi x 2 ml;3690,909;4466;369,0909;446,6;3321,8181;4019,4001
14/11/24;DOT;FEN B 0042-00000946;4;415U;415U Cápsulas Glycocera + Multivi x 2 ml;7381,818;8932;738,1818;893,2;6643,6362;8038,8
26/11/24;DOT;FEN B 0042-00001113;1;298U;298U ÓLEO de ARGÁN x 10 ml;6168,595;7464;0;0;6168,595;7464
1/11/24;PACÍFICO;FEN B 0037-00004916;1;409;Trat Cap Nº1 c/Ac Hialu24x20x1;;1652;;;;1652
1/11/24;PACÍFICO;FEN B 0037-00004916;1;415U;Cápsulas Glycocera + Multivi x 2 ml;;2233;;;;2233
1/11/24;PACÍFICO;FEN B 0037-00004916;1;417;Trat Cap Nº2 Ac ArgyCam24x20x1;;1652;;;;1652
1/11/24;PACÍFICO;FEN B 0037-00004916;1;433;Trata. Nº4 Capi-Coco x24sac;;1570;;;;1570
1/11/24;PACÍFICO;FEN B 0037-00004916;1;438;Trata. Nº3 Capi-Ac. Palta x24sac;;1652;;;;1652
1/11/24;PACÍFICO;FEN B 0037-00004916;1;457;1´Minuto Trata.Recons.12x15gr;;4197;;;;4197
1/11/24;PACÍFICO;FEN B 0037-00004916;1;711;Amp.011 P/Secos o Resecos x20ml Rosa Mosq.& Aminoa;;5840;;;;5840
1/11/24;PACÍFICO;FEN B 0037-00004916;1;759;Amp.Shock Keratina x 20ml P/finos y desvit.C/Oro&C;;5753;;;;5753
1/11/24;PACÍFICO;FEN B 0037-00004917;1;722;Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;;6013;;;;6013
1/11/24;PACÍFICO;FEN B 0037-00004918;1;858;Masc.Nutri Cream x150ml;;7509,6;;;;7509,6
1/11/24;PACÍFICO;FEN B 0037-00004919;1;196;Shampoo U/Brillo c/Pro.dePerla;;12999;;;;12999
1/11/24;PACÍFICO;FEN B 0037-00004919;1;727;Champu P+T recup.x300ml.;;11947;;;;11947
1/11/24;PACÍFICO;FEN B 0037-00004920;1;654;acondicionador bifasico;;18915;;;;18915
1/11/24;PACÍFICO;FEN B 0037-00004921;1;714;MOUSSE ESPUMA MODELADORA;;10773;;;;10773
1/11/24;PACÍFICO;FEN B 0037-00004921;1;762;Amp.Bioxidil x10ml.P/Caida finos y frag.C/Silanol;;6151,5;;;;6151,5
1/11/24;PACÍFICO;FEN B 0037-00004922;1;654;acondicionador bifasico;;18915;;;;18915
1/11/24;PACÍFICO;FEN B 0037-00004923;1;13;Bio Color Coloración 0% amoníaco;;9408;;;;9408
1/11/24;PACÍFICO;FEN B 0037-00004923;1;700;Alcohol en gel x 250 ml;;0;;;;0
1/11/24;PACÍFICO;FEN B 0037-00004923;1;830;Protector termico c/acido hialurónico atom.x250ml;;9114,75;;;;9114,75
1/11/24;PACÍFICO;FEN B 0037-00004924;1;298U;ÓLEO de ARGÁN x 10 ml;;6717,6;;;;6717,6
1/11/24;PACÍFICO;FEN B 0037-00004924;1;700;Alcohol en gel x 250 ml;;0;;;;0
1/11/24;PACÍFICO;FEN B 0037-00004925;1;201;Spray para Peinar Atomiza.x150;;8870;;;;8870
1/11/24;PACÍFICO;FEN B 0037-00004925;1;402;Champú Sell.Bio Color 0% x400g;;14631;;;;14631
1/11/24;PACÍFICO;FEN B 0037-00004926;1;830;Protector termico c/acido hialurónico atom.x250ml;;9114,75;;;;9114,75
2/11/24;PACÍFICO;FEN B 0037-00004927;1;654;acondicionador bifasico;;18915;;;;18915
2/11/24;PACÍFICO;FEN B 0037-00004928;1;66;Champú Neutro Algas x400ml;;10009;;;;10009
2/11/24;PACÍFICO;FEN B 0037-00004929;1;395;Cera Capilar Styling x95gr.;;8639;;;;8639
2/11/24;PACÍFICO;FEN B 0037-00004930;1;75;Champú Aceite de Jojoba x400ml;;8996,3987;;;;8996,3987
2/11/24;PACÍFICO;FEN B 0037-00004930;1;78;Balsam con Ac. de Jojoba x400ml;;8996,4013;;;;8996,4013
2/11/24;PACÍFICO;FEN B 0037-00004931;1;700;Alcohol en gel x 250 ml;;0;;;;0
2/11/24;PACÍFICO;FEN B 0037-00004931;1;759;Amp.Shock Keratina x 20ml P/finos y desvit.C/Oro&C;;5753;;;;5753
2/11/24;PACÍFICO;FEN B 0037-00004931;1;775;MASCARA DE HIDRATACION CON GLYCOCERAMIDAS x150ml;;9964;;;;9964
2/11/24;PACÍFICO;FEN B 0037-00004932;1;383;Champú Phytoplus Cítrico x400;;11477;;;;11477
2/11/24;PACÍFICO;FEN B 0037-00004933;1;225;Crema p/Peinar Rulos x270gr;;14628;;;;14628
2/11/24;PACÍFICO;FEN B 0037-00004934;1;458;Spray para Peinar Oro y Caviar;;10215;;;;10215
2/11/24;PACÍFICO;FEN B 0037-00004934;1;700;Alcohol en gel x 250 ml;;0;;;;0
2/11/24;PACÍFICO;FEN B 0037-00004935;1;395;Cera Capilar Styling x95gr.;;8639;;;;8639
2/11/24;PACÍFICO;FEN B 0037-00004936;1;830;Protector termico c/acido hialurónico atom.x250ml;;9114,75;;;;9114,75
2/11/24;PACÍFICO;FEN B 0037-00004937;1;201;Spray para Peinar Atomiza.x150;;8870;;;;8870
2/11/24;PACÍFICO;FEN B 0037-00004937;1;700;Alcohol en gel x 250 ml;;0;;;;0
2/11/24;PACÍFICO;FEN B 0037-00004937;1;807;PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;;8249;;;;8249
2/11/24;PACÍFICO;FEN B 0037-00004938;1;458;Spray para Peinar Oro y Caviar;;10215;;;;10215
2/11/24;PACÍFICO;FEN B 0037-00004938;1;700;Alcohol en gel x 250 ml;;0;;;;0
2/11/24;PACÍFICO;FEN B 0037-00004938;1;807;PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;;8249;;;;8249
2/11/24;PACÍFICO;FEN B 0037-00004939;1;499;Óleo de Argan Frasco x60ml;;24020;;;;24020
2/11/24;PACÍFICO;FEN B 0037-00004939;1;700;Alcohol en gel x 250 ml;;0;;;;0
2/11/24;PACÍFICO;FEN B 0037-00004939;1;830;Protector termico c/acido hialurónico atom.x250ml;;9114,75;;;;9114,75
2/11/24;PACÍFICO;FEN B 0037-00004940;1;63;Shampoo 1007 x400ml;;10328;;;;10328
2/11/24;PACÍFICO;FEN B 0037-00004941;1;36;Shampoo Gel Potenci.1007 x400ml;;12815;;;;12815
2/11/24;PACÍFICO;FEN B 0037-00004941;1;700;Alcohol en gel x 250 ml;;0;;;;0
2/11/24;PACÍFICO;FEN B 0037-00004941;1;737;Amp.1007 x20ml.Potencia.Caida Severa c/Vitam.B.&To;;6012;;;;6012
3/11/24;PACÍFICO;FEN B 0037-00004942;1;610;Champú Libre de Gluten x180gr;;10371;;;;10371
3/11/24;PACÍFICO;FEN B 0037-00004942;1;612;Balsam Libre de Gluten x180gr;;10371;;;;10371
3/11/24;PACÍFICO;FEN B 0037-00004943;1;48;Champú Manzanilla x400ml;;9952;;;;9952
3/11/24;PACÍFICO;FEN B 0037-00004943;1;700;Alcohol en gel x 250 ml;;0;;;;0
3/11/24;PACÍFICO;FEN B 0037-00004944;1;48;Champú Manzanilla x400ml;;9952;;;;9952
3/11/24;PACÍFICO;FEN B 0037-00004944;1;700;Alcohol en gel x 250 ml;;0;;;;0
3/11/24;PACÍFICO;FEN B 0037-00004945;1;786;Trat.Inst.B5 s/enj.Anti Frizz x155ml;;9859,5;;;;9859,5
3/11/24;PACÍFICO;FEN B 0037-00004946;1;700;Alcohol en gel x 250 ml;;0;;;;0
3/11/24;PACÍFICO;FEN B 0037-00004946;1;727;Champu P+T recup.x300ml.;;11947;;;;11947
3/11/24;PACÍFICO;FEN B 0037-00004947;1;498;Óleo de Argan Frasco x30ml;;17977;;;;17977
3/11/24;PACÍFICO;FEN B 0037-00004947;2;830;Protector termico c/acido hialurónico atom.x250ml;;18229,5;;;;18229,5
3/11/24;PACÍFICO;FEN B 0037-00004948;1;498;Óleo de Argan Frasco x30ml;;17977;;;;17977
3/11/24;PACÍFICO;FEN B 0037-00004948;1;830;Protector termico c/acido hialurónico atom.x250ml;;9114,75;;;;9114,75
3/11/24;PACÍFICO;FEN B 0037-00004949;1;722;Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;;6013;;;;6013
3/11/24;PACÍFICO;FEN B 0037-00004949;1;722;Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;;6013;;;;6013
3/11/24;PACÍFICO;FEN B 0037-00004949;1;830;Protector termico c/acido hialurónico atom.x250ml;;9114,75;;;;9114,75
3/11/24;PACÍFICO;FEN B 0037-00004950;1;667;Bruma Capilar Perfumada;;17950;;;;17950
3/11/24;PACÍFICO;FEN B 0037-00004951;1;667;Bruma Capilar Perfumada;;13462,5;;;;13462,5
3/11/24;PACÍFICO;FEN B 0037-00004952;1;667;Bruma Capilar Perfumada;;13462,5;;;;13462,5
3/11/24;PACÍFICO;FEN B 0037-00004953;1;656;Hairstick Antifrizz Capilar Óleo de Argán;;11775;;;;11775
3/11/24;PACÍFICO;FEN B 0037-00004953;1;667;Bruma Capilar Perfumada;;13462,5;;;;13462,5
3/11/24;PACÍFICO;FEN B 0037-00004953;1;845;cristales liquidos;;17004;;;;17004
3/11/24;PACÍFICO;FEN B 0037-00004954;1;322;Balsam Ortiga y Quinina x295ml;;7968;;;;7968
3/11/24;PACÍFICO;FEN B 0037-00004954;1;322;Balsam Ortiga y Quinina x295ml;;7968;;;;7968
3/11/24;PACÍFICO;FEN B 0037-00004954;1;36;Shampoo Gel Potenci.1007 x400ml;;12815;;;;12815
3/11/24;PACÍFICO;FEN B 0037-00004954;1;36;Shampoo Gel Potenci.1007 x400ml;;12815;;;;12815
4/11/24;PACÍFICO;FEN B 0037-00004955;1;712;SPRAY FIJADOR CON SILICONAS;;12915;;;;12915
4/11/24;PACÍFICO;FEN B 0037-00004956;1;667;Bruma Capilar Perfumada;;13462,5;;;;13462,5
4/11/24;PACÍFICO;FEN B 0037-00004956;1;667;Bruma Capilar Perfumada;;13462,5;;;;13462,5
4/11/24;PACÍFICO;FEN B 0037-00004957;1;199;Crema para Peinar Ultra Brillo;;14582;;;;14582
4/11/24;PACÍFICO;FEN B 0037-00004958;1;201;Spray para Peinar Atomiza.x150;;8870;;;;8870
4/11/24;PACÍFICO;FEN B 0037-00004959;1;656;Hairstick Antifrizz Capilar Óleo de Argán;;11775;;;;11775
4/11/24;PACÍFICO;FEN B 0037-00004960;1;667;Bruma Capilar Perfumada;;13462,5;;;;13462,5
4/11/24;PACÍFICO;FEN B 0037-00004961;1;413;Balsam de Jengibre x250ml;;4582,5;;;;4582,5
4/11/24;PACÍFICO;FEN B 0037-00004961;1;667;Bruma Capilar Perfumada;;13462,5;;;;13462,5
5/11/24;PACÍFICO;FEN B 0037-00004962;1;13;Bio Color Coloración 0% amoníaco;;9408;;;;9408
5/11/24;PACÍFICO;FEN B 0037-00004962;1;13;Bio Color Coloración 0% amoníaco;;9408;;;;9408
5/11/24;PACÍFICO;FEN B 0037-00004963;2;395;Cera Capilar Styling x95gr.;;17278;;;;17278
5/11/24;PACÍFICO;FEN B 0037-00004964;1;667;Bruma Capilar Perfumada;;13462,5;;;;13462,5
5/11/24;PACÍFICO;FEN B 0037-00004965;1;415U;Cápsulas Glycocera + Multivi x 2 ml;;2233;;;;2233
5/11/24;PACÍFICO;FEN B 0037-00004966;1;667;Bruma Capilar Perfumada;;13462,5;;;;13462,5
5/11/24;PACÍFICO;FEN B 0037-00004967;1;602;Balsam Renovación Celular x200;;8622;;;;8622
6/11/24;PACÍFICO;FEN B 0037-00004968;3;827;Nutri Serum x30ml;;66738;;;;66738
6/11/24;PACÍFICO;FEN B 0037-00004969;1;413;Balsam de Jengibre x250ml;;4582,5;;;;4582,5
6/11/24;PACÍFICO;FEN B 0037-00004969;1;727;Champu P+T recup.x300ml.;;11947;;;;11947
6/11/24;PACÍFICO;FEN B 0037-00004969;1;728;Amp.P+T 20ml P/Caida Localizada C/Protei.& Tricop.;;3136;;;;3136
6/11/24;PACÍFICO;FEN B 0037-00004970;1;199;Crema para Peinar Ultra Brillo;;14582;;;;14582
6/11/24;PACÍFICO;FEN B 0037-00004970;1;728;Amp.P+T 20ml P/Caida Localizada C/Protei.& Tricop.;;3136;;;;3136
6/11/24;PACÍFICO;FEN B 0037-00004970;1;830;Protector termico c/acido hialurónico atom.x250ml;;9114,75;;;;9114,75
6/11/24;PACÍFICO;FEN B 0037-00004971;1;755;Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;;5917,5;;;;5917,5
6/11/24;PACÍFICO;FEN B 0037-00004971;1;830;Protector termico c/acido hialurónico atom.x250ml;;9114,75;;;;9114,75
6/11/24;PACÍFICO;FEN B 0037-00004972;1;272;Champú Hidrata. Intensa x400ml;;14478;;;;14478
6/11/24;PACÍFICO;FEN B 0037-00004972;1;413;Balsam de Jengibre x250ml;;4582,5;;;;4582,5
6/11/24;PACÍFICO;FEN B 0037-00004972;1;433;Trata. Nº4 Capi-Coco x24sac;;1570;;;;1570
6/11/24;PACÍFICO;FEN B 0037-00004972;1;499;Óleo de Argan Frasco x60ml;;24020;;;;24020
6/11/24;PACÍFICO;FEN B 0037-00004973;1;201;Spray para Peinar Atomiza.x150;;8870;;;;8870
6/11/24;PACÍFICO;FEN B 0037-00004974;1;201;Spray para Peinar Atomiza.x150;;8870;;;;8870
6/11/24;PACÍFICO;FEN B 0037-00004975;1;413;Balsam de Jengibre x250ml;;4582,5;;;;4582,5
